98360.9916667 130362.0 196721.983333 249294.0 179692.5 180517.0 199861.0 200116.5 246973.04 17265.3293366
699917.1 630227.0 699917.1 769584.0 699094.5 699665.5 699994.0 700164.0 701804.2 9011.18585555
2406667.28333 1020017.0 1203333.64167 1379987.0 1197822.15 1199446.0 1200095.0 1200676.75 1379780.34 41965.3748174
4226347.65 1190186.0 1408782.55 1610088.0 1398746.3 1399568.0 1400117.0 1400983.0 1610088.0 54633.2904578
6109022.63333 1125597.0 1527255.65833 1875269.0 1497877.05 1499734.0 1500180.0 1501307.0 1875269.0 102263.117963
8591625.20833 1132879.0 1718325.04167 2086208.0 1674505.0 1698462.0 1699522.0 1700813.0 2043151.31 93180.4267151
