1 	297.405 306.404121951 312.687 298.403 304.391 306.693 308.691 311.688 3.82326263553
4 	244.511 251.199536585 261.738 245.754 248.751 250.749 253.24 258.741 3.86217136007
16 	173.826 184.907121951 197.802 174.825 180.819 185.629 188.811 194.805 5.96407946077
64 	90.909 118.145292683 133.866 94.716 112.887 120.879 126.747 130.869 11.2332328497
