1 	97.902 99.9095714286 101.898 98.704 98.901 99.9 100.899 101.796 1.00144954804
4 	97.902 100.178827586 102.692 98.802 99.8 99.9 100.899 101.898 1.13773380527
16 	97.902 99.8999354839 101.898 98.8515 99.3505 99.9 100.698 100.899 0.852117511792
64 	96.806 99.7106041667 102.897 97.1844 98.901 99.9 100.798 101.4164 1.30692080447
