64 	0.001 2.312 40.948 0.361 1.219 2.268 3.315 4.615 0.0 65536
128 	0.0 7.379 88.515 0.724 3.627 7.259 10.993 14.625 0.0 131072
256 	0.0 7.945 34.661 0.685 3.7 7.63 11.378 18.704 0.0 262144
512 	0.0 8.456 64.017 0.92 4.43 8.413 12.208 18.528 0.0 524288
1024 	0.0 16.167 66.774 2.568 8.837 15.996 23.177 33.689 0.0 1024576
2048 	10.27 56.263 122.809 50.159 53.28 55.669 58.533 70.045 0.0 2097152
4096 	18.911 99.106 216.401 33.249 97.85 103.628 110.148 139.619 0.0 4194304
