1.0 2655034.0 5795042.88 8342188.0 3409899.0 4560087.5 5994928.0 6853313.5 8289806.02 1508329.85574
3.0 2868476.0 5785061.24 8198276.0 3414815.4 4509953.5 5915807.0 7184266.5 8110905.08 1536170.59853
5.0 1397326.0 3069182.64 4679420.0 2172919.7 2996840.0 2999945.0 3002491.0 4576305.38 601862.117509
