64 	43.451 71.602 353.208 49.044 58.851 70.928 82.953 98.543 0.0 0
128 	0.001 15.268 99.478 1.617 7.522 15.006 22.393 37.405 0.0 0
256 	1.639 41.038 225.548 39.426 40.289 40.824 41.368 48.101 0.0 0
512 	2.254 25.297 305.355 12.319 26.345 27.473 28.302 30.288 0.0 0
1024 	4.221 8.795 431.639 5.233 6.284 7.403 8.45 27.746 0.0 0
2048 	7.714 14.198 316.368 9.501 11.338 13.431 15.442 34.531 0.0 0
4096 	15.107 25.038 282.025 17.521 20.848 24.643 28.323 36.914 0.0 0
